date,team_tag,player_name,metric,period,value
2026-07-29,RC,拓海,stream_duration,may_early_2026,33.3
2026-07-29,RC,拓海,stream_duration,may_late_2026,14.7
2026-07-29,RC,拓海,stream_duration,regular_season,40.7
2026-07-29,RC,拓海,video_upload_count,apr_late_2026,0
2026-07-29,RC,拓海,video_upload_count,jul_early_2026,1
2026-07-29,RC,拓海,video_upload_count,jul_late_2026,0
2026-07-29,RC,拓海,video_upload_count,jun_early_2026,2
2026-07-29,RC,拓海,video_upload_count,jun_late_2026,1
2026-07-29,RC,拓海,video_upload_count,may_early_2026,0
2026-07-29,RC,拓海,video_upload_count,may_late_2026,0
2026-07-29,RC,拓海,video_upload_count,regular_season,0
2026-07-29,RC,拓海,video_view_count,jul_early_2026,6767
2026-07-29,RC,拓海,video_view_count,jul_late_2026,0
2026-07-29,RC,拓海,video_view_count,jun_early_2026,32895
2026-07-29,RC,拓海,video_view_count,jun_late_2026,5275
2026-07-29,RC,拓海,video_view_count,may_early_2026,0
2026-07-29,RC,拓海,video_view_count,may_late_2026,0
2026-07-29,RC,拓海,video_view_count,regular_season,0
2026-07-29,RC,拓海,watch_time,jul_early_2026,5850
2026-07-29,RC,拓海,watch_time,jul_late_2026,7664
2026-07-29,RC,拓海,watch_time,jun_early_2026,0
2026-07-29,RC,拓海,watch_time,jun_late_2026,5019
2026-07-29,RC,拓海,watch_time,may_early_2026,2915
2026-07-29,RC,拓海,watch_time,may_late_2026,978
2026-07-29,RC,拓海,watch_time,regular_season,8795
2026-07-29,RC,拓海,youtube_subscribers,current,5510
2026-07-29,RDL,Chappy,followers,current,2547
2026-07-29,RDL,Chappy,stream_duration,jul_early_2026,78.2
2026-07-29,RDL,Chappy,stream_duration,jul_late_2026,26.9
2026-07-29,RDL,Chappy,stream_duration,jun_late_2026,93.0
2026-07-29,RDL,Chappy,stream_duration,regular_season,41.1
2026-07-29,RDL,Chappy,video_upload_count,jul_early_2026,0
2026-07-29,RDL,Chappy,video_upload_count,jul_late_2026,0
2026-07-29,RDL,Chappy,video_upload_count,jun_late_2026,0
2026-07-29,RDL,Chappy,video_upload_count,regular_season,0
2026-07-29,RDL,Chappy,video_view_count,jul_early_2026,0
2026-07-29,RDL,Chappy,video_view_count,jul_late_2026,0
2026-07-29,RDL,Chappy,video_view_count,regular_season,0
2026-07-29,RDL,Chappy,watch_time,jul_early_2026,11737
2026-07-29,RDL,Chappy,watch_time,jul_late_2026,2885
2026-07-29,RDL,Chappy,watch_time,regular_season,4809
2026-07-29,RDL,Stylish_deko,followers,current,1603
2026-07-29,RDL,Stylish_deko,stream_duration,jul_early_2026,29.9
2026-07-29,RDL,Stylish_deko,stream_duration,jul_late_2026,15.5
2026-07-29,RDL,Stylish_deko,stream_duration,jun_late_2026,39.0
2026-07-29,RDL,Stylish_deko,stream_duration,regular_season,20.6
2026-07-29,RDL,Stylish_deko,video_upload_count,jul_early_2026,1
2026-07-29,RDL,Stylish_deko,video_upload_count,jul_late_2026,0
2026-07-29,RDL,Stylish_deko,video_upload_count,jun_late_2026,2
2026-07-29,RDL,Stylish_deko,video_upload_count,regular_season,0
2026-07-29,RDL,Stylish_deko,video_view_count,jul_early_2026,932
2026-07-29,RDL,Stylish_deko,video_view_count,jul_late_2026,0
2026-07-29,RDL,Stylish_deko,video_view_count,regular_season,0
2026-07-29,RDL,Stylish_deko,watch_time,jul_early_2026,1858
2026-07-29,RDL,Stylish_deko,watch_time,jul_late_2026,1093
2026-07-29,RDL,Stylish_deko,watch_time,regular_season,1240
2026-07-29,RDL,Stylish_deko,youtube_subscribers,current,470
2026-07-29,RDL,ぱんさく,followers,current,1102
2026-07-29,RDL,ぱんさく,stream_duration,jul_early_2026,5.5
2026-07-29,RDL,ぱんさく,stream_duration,jul_late_2026,1.1
2026-07-29,RDL,ぱんさく,stream_duration,jun_late_2026,15.8
2026-07-29,RDL,ぱんさく,stream_duration,regular_season,2.9
2026-07-29,RDL,ぱんさく,video_upload_count,jul_early_2026,0
2026-07-29,RDL,ぱんさく,video_upload_count,jul_late_2026,0
2026-07-29,RDL,ぱんさく,video_upload_count,jun_late_2026,0
2026-07-29,RDL,ぱんさく,video_upload_count,regular_season,0
2026-07-29,RDL,ぱんさく,video_view_count,jul_early_2026,0
2026-07-29,RDL,ぱんさく,video_view_count,jul_late_2026,0
2026-07-29,RDL,ぱんさく,video_view_count,regular_season,0
2026-07-29,RDL,ぱんさく,watch_time,jul_early_2026,79
2026-07-29,RDL,ぱんさく,watch_time,jul_late_2026,13
2026-07-29,RDL,ぱんさく,watch_time,regular_season,50
2026-07-29,RDL,ぱんさく,youtube_subscribers,current,200
2026-07-29,RDL,山田レクイエム,followers,current,2054
2026-07-29,RDL,山田レクイエム,stream_duration,jul_early_2026,0.0
2026-07-29,RDL,山田レクイエム,stream_duration,jul_late_2026,0.0
2026-07-29,RDL,山田レクイエム,stream_duration,jun_late_2026,15.4
2026-07-29,RDL,山田レクイエム,stream_duration,regular_season,0.0
2026-07-29,RDL,山田レクイエム,video_upload_count,jul_early_2026,0
2026-07-29,RDL,山田レクイエム,video_upload_count,jul_late_2026,0
2026-07-29,RDL,山田レクイエム,video_upload_count,jun_late_2026,0
2026-07-29,RDL,山田レクイエム,video_upload_count,regular_season,0
2026-07-29,RDL,山田レクイエム,video_view_count,jul_early_2026,0
2026-07-29,RDL,山田レクイエム,video_view_count,jul_late_2026,0
2026-07-29,RDL,山田レクイエム,video_view_count,regular_season,0
2026-07-29,RDL,山田レクイエム,watch_time,jul_early_2026,0
2026-07-29,RDL,山田レクイエム,watch_time,jul_late_2026,0
2026-07-29,RDL,山田レクイエム,watch_time,regular_season,0
2026-07-29,RDL,山田レクイエム,youtube_subscribers,current,301
2026-07-29,RDL,折り紙,followers,current,5110
2026-07-29,RDL,折り紙,stream_duration,apr_late_2026,74.4
2026-07-29,RDL,折り紙,stream_duration,jul_early_2026,25.6
2026-07-29,RDL,折り紙,stream_duration,jul_late_2026,10.4
2026-07-29,RDL,折り紙,stream_duration,jun_early_2026,47.1
2026-07-29,RDL,折り紙,stream_duration,jun_late_2026,33.0
2026-07-29,RDL,折り紙,stream_duration,may_early_2026,50.5
2026-07-29,RDL,折り紙,stream_duration,may_late_2026,54.7
2026-07-29,RDL,折り紙,stream_duration,regular_season,17.5
2026-07-29,RDL,折り紙,video_upload_count,apr_late_2026,5
2026-07-29,RDL,折り紙,video_upload_count,jul_early_2026,3
2026-07-29,RDL,折り紙,video_upload_count,jul_late_2026,0
2026-07-29,RDL,折り紙,video_upload_count,jun_early_2026,3
2026-07-29,RDL,折り紙,video_upload_count,jun_late_2026,3
2026-07-29,RDL,折り紙,video_upload_count,may_early_2026,3
2026-07-29,RDL,折り紙,video_upload_count,may_late_2026,5
2026-07-29,RDL,折り紙,video_upload_count,regular_season,0
2026-07-29,RDL,折り紙,video_view_count,jul_early_2026,59767
2026-07-29,RDL,折り紙,video_view_count,jul_late_2026,0
2026-07-29,RDL,折り紙,video_view_count,jun_early_2026,43730
2026-07-29,RDL,折り紙,video_view_count,jun_late_2026,88530
2026-07-29,RDL,折り紙,video_view_count,may_early_2026,107876
2026-07-29,RDL,折り紙,video_view_count,may_late_2026,66564
2026-07-29,RDL,折り紙,video_view_count,regular_season,0
2026-07-29,RDL,折り紙,watch_time,jul_early_2026,6628
2026-07-29,RDL,折り紙,watch_time,jul_late_2026,751
2026-07-29,RDL,折り紙,watch_time,jun_early_2026,5895
2026-07-29,RDL,折り紙,watch_time,jun_late_2026,4608
2026-07-29,RDL,折り紙,watch_time,may_early_2026,7528
2026-07-29,RDL,折り紙,watch_time,may_late_2026,9118
2026-07-29,RDL,折り紙,watch_time,regular_season,2100
2026-07-29,RDL,折り紙,youtube_subscribers,current,14400
2026-07-29,VRL,Mishadow51,followers,current,2929
2026-07-29,VRL,Mishadow51,stream_duration,apr_late_2026,0.0
2026-07-29,VRL,Mishadow51,stream_duration,jul_early_2026,0.0
2026-07-29,VRL,Mishadow51,stream_duration,jul_late_2026,0.0
2026-07-29,VRL,Mishadow51,stream_duration,jun_early_2026,0.0
2026-07-29,VRL,Mishadow51,stream_duration,jun_late_2026,0.0
2026-07-29,VRL,Mishadow51,stream_duration,may_early_2026,0.0
2026-07-29,VRL,Mishadow51,stream_duration,may_late_2026,0.0
2026-07-29,VRL,Mishadow51,stream_duration,regular_season,0.0
2026-07-29,VRL,Mishadow51,video_upload_count,apr_late_2026,0
2026-07-29,VRL,Mishadow51,video_upload_count,jul_early_2026,0
2026-07-29,VRL,Mishadow51,video_upload_count,jul_late_2026,0
2026-07-29,VRL,Mishadow51,video_upload_count,jun_early_2026,0
2026-07-29,VRL,Mishadow51,video_upload_count,jun_late_2026,0
2026-07-29,VRL,Mishadow51,video_upload_count,may_early_2026,0
2026-07-29,VRL,Mishadow51,video_upload_count,may_late_2026,0
2026-07-29,VRL,Mishadow51,video_upload_count,regular_season,0
2026-07-29,VRL,Mishadow51,video_view_count,jul_early_2026,0
2026-07-29,VRL,Mishadow51,video_view_count,jul_late_2026,0
2026-07-29,VRL,Mishadow51,video_view_count,jun_early_2026,0
2026-07-29,VRL,Mishadow51,video_view_count,jun_late_2026,0
2026-07-29,VRL,Mishadow51,video_view_count,may_early_2026,0
2026-07-29,VRL,Mishadow51,video_view_count,may_late_2026,0
2026-07-29,VRL,Mishadow51,video_view_count,regular_season,0
2026-07-29,VRL,Mishadow51,watch_time,jul_early_2026,0
2026-07-29,VRL,Mishadow51,watch_time,jul_late_2026,0
2026-07-29,VRL,Mishadow51,watch_time,jun_early_2026,0
2026-07-29,VRL,Mishadow51,watch_time,jun_late_2026,0
2026-07-29,VRL,Mishadow51,watch_time,may_early_2026,0
2026-07-29,VRL,Mishadow51,watch_time,may_late_2026,0
2026-07-29,VRL,Mishadow51,watch_time,regular_season,0
2026-07-29,VRL,Mishadow51,youtube_subscribers,current,25
2026-07-29,VRL,Terarina,followers,current,3778
2026-07-29,VRL,Terarina,stream_duration,apr_late_2026,4.0
2026-07-29,VRL,Terarina,stream_duration,jul_early_2026,0.2
2026-07-29,VRL,Terarina,stream_duration,jul_late_2026,9.1
2026-07-29,VRL,Terarina,stream_duration,jun_early_2026,16.0
2026-07-29,VRL,Terarina,stream_duration,jun_late_2026,4.2
2026-07-29,VRL,Terarina,stream_duration,may_early_2026,5.1
2026-07-29,VRL,Terarina,stream_duration,may_late_2026,5.9
2026-07-29,VRL,Terarina,stream_duration,regular_season,9.1
2026-07-29,VRL,Terarina,video_upload_count,apr_late_2026,0
2026-07-29,VRL,Terarina,video_upload_count,jul_early_2026,0
2026-07-29,VRL,Terarina,video_upload_count,jul_late_2026,0
2026-07-29,VRL,Terarina,video_upload_count,jun_early_2026,0
2026-07-29,VRL,Terarina,video_upload_count,jun_late_2026,0
2026-07-29,VRL,Terarina,video_upload_count,may_early_2026,0
2026-07-29,VRL,Terarina,video_upload_count,may_late_2026,0
2026-07-29,VRL,Terarina,video_upload_count,regular_season,0
2026-07-29,VRL,Terarina,video_view_count,jul_early_2026,0
2026-07-29,VRL,Terarina,video_view_count,jul_late_2026,0
2026-07-29,VRL,Terarina,video_view_count,jun_early_2026,0
2026-07-29,VRL,Terarina,video_view_count,jun_late_2026,0
2026-07-29,VRL,Terarina,video_view_count,may_early_2026,0
2026-07-29,VRL,Terarina,video_view_count,may_late_2026,0
2026-07-29,VRL,Terarina,video_view_count,regular_season,0
2026-07-29,VRL,Terarina,watch_time,jul_early_2026,3
2026-07-29,VRL,Terarina,watch_time,jul_late_2026,65
2026-07-29,VRL,Terarina,watch_time,jun_early_2026,2920
2026-07-29,VRL,Terarina,watch_time,jun_late_2026,193
2026-07-29,VRL,Terarina,watch_time,may_early_2026,387
2026-07-29,VRL,Terarina,watch_time,may_late_2026,381
2026-07-29,VRL,Terarina,watch_time,regular_season,65
2026-07-29,VRL,Terarina,youtube_subscribers,current,1770
2026-07-29,VRL,monakawan,followers,current,1871
2026-07-29,VRL,monakawan,stream_duration,apr_late_2026,0.0
2026-07-29,VRL,monakawan,stream_duration,jul_early_2026,0.0
2026-07-29,VRL,monakawan,stream_duration,jul_late_2026,16.7
2026-07-29,VRL,monakawan,stream_duration,jun_early_2026,0.0
2026-07-29,VRL,monakawan,stream_duration,jun_late_2026,0.0
2026-07-29,VRL,monakawan,stream_duration,may_early_2026,0.0
2026-07-29,VRL,monakawan,stream_duration,may_late_2026,0.0
2026-07-29,VRL,monakawan,stream_duration,regular_season,16.7
2026-07-29,VRL,monakawan,video_upload_count,apr_late_2026,0
2026-07-29,VRL,monakawan,video_upload_count,jul_early_2026,0
2026-07-29,VRL,monakawan,video_upload_count,jul_late_2026,0
2026-07-29,VRL,monakawan,video_upload_count,jun_early_2026,0
2026-07-29,VRL,monakawan,video_upload_count,jun_late_2026,0
2026-07-29,VRL,monakawan,video_upload_count,may_early_2026,0
2026-07-29,VRL,monakawan,video_upload_count,may_late_2026,0
2026-07-29,VRL,monakawan,video_upload_count,regular_season,0
2026-07-29,VRL,monakawan,video_view_count,jul_early_2026,0
2026-07-29,VRL,monakawan,video_view_count,jul_late_2026,0
2026-07-29,VRL,monakawan,video_view_count,jun_early_2026,0
2026-07-29,VRL,monakawan,video_view_count,jun_late_2026,0
2026-07-29,VRL,monakawan,video_view_count,may_early_2026,0
2026-07-29,VRL,monakawan,video_view_count,may_late_2026,0
2026-07-29,VRL,monakawan,video_view_count,regular_season,0
2026-07-29,VRL,monakawan,watch_time,jul_early_2026,0
2026-07-29,VRL,monakawan,watch_time,jul_late_2026,262
2026-07-29,VRL,monakawan,watch_time,jun_early_2026,0
2026-07-29,VRL,monakawan,watch_time,jun_late_2026,0
2026-07-29,VRL,monakawan,watch_time,may_early_2026,0
2026-07-29,VRL,monakawan,watch_time,may_late_2026,0
2026-07-29,VRL,monakawan,watch_time,regular_season,262
2026-07-29,VRL,monakawan,youtube_subscribers,current,366
2026-07-29,VRL,まっつ,followers,current,4547
2026-07-29,VRL,まっつ,stream_duration,jul_early_2026,8.3
2026-07-29,VRL,まっつ,stream_duration,jul_late_2026,14.6
2026-07-29,VRL,まっつ,stream_duration,jun_late_2026,16.8
2026-07-29,VRL,まっつ,stream_duration,regular_season,17.6
2026-07-29,VRL,まっつ,video_upload_count,jul_early_2026,0
2026-07-29,VRL,まっつ,video_upload_count,jul_late_2026,0
2026-07-29,VRL,まっつ,video_upload_count,jun_late_2026,0
2026-07-29,VRL,まっつ,video_upload_count,regular_season,0
2026-07-29,VRL,まっつ,video_view_count,jul_early_2026,0
2026-07-29,VRL,まっつ,video_view_count,jul_late_2026,0
2026-07-29,VRL,まっつ,video_view_count,regular_season,0
2026-07-29,VRL,まっつ,watch_time,jul_early_2026,540
2026-07-29,VRL,まっつ,watch_time,jul_late_2026,1435
2026-07-29,VRL,まっつ,watch_time,regular_season,1472
2026-07-29,VRL,まっつ,youtube_subscribers,current,1600
2026-07-29,ZETA,CQCQ,followers,current,13731
2026-07-29,ZETA,CQCQ,stream_duration,apr_late_2026,21.5
2026-07-29,ZETA,CQCQ,stream_duration,jul_early_2026,2.7
2026-07-29,ZETA,CQCQ,stream_duration,jul_late_2026,20.3
2026-07-29,ZETA,CQCQ,stream_duration,jun_early_2026,18.1
2026-07-29,ZETA,CQCQ,stream_duration,jun_late_2026,20.2
2026-07-29,ZETA,CQCQ,stream_duration,may_early_2026,26.4
2026-07-29,ZETA,CQCQ,stream_duration,may_late_2026,18.6
2026-07-29,ZETA,CQCQ,stream_duration,regular_season,20.3
2026-07-29,ZETA,CQCQ,video_upload_count,apr_late_2026,2
2026-07-29,ZETA,CQCQ,video_upload_count,jul_early_2026,0
2026-07-29,ZETA,CQCQ,video_upload_count,jul_late_2026,0
2026-07-29,ZETA,CQCQ,video_upload_count,jun_early_2026,0
2026-07-29,ZETA,CQCQ,video_upload_count,jun_late_2026,0
2026-07-29,ZETA,CQCQ,video_upload_count,may_early_2026,1
2026-07-29,ZETA,CQCQ,video_upload_count,may_late_2026,0
2026-07-29,ZETA,CQCQ,video_upload_count,regular_season,0
2026-07-29,ZETA,CQCQ,video_view_count,jul_early_2026,0
2026-07-29,ZETA,CQCQ,video_view_count,jul_late_2026,0
2026-07-29,ZETA,CQCQ,video_view_count,jun_early_2026,0
2026-07-29,ZETA,CQCQ,video_view_count,jun_late_2026,0
2026-07-29,ZETA,CQCQ,video_view_count,may_early_2026,32600
2026-07-29,ZETA,CQCQ,video_view_count,may_late_2026,0
2026-07-29,ZETA,CQCQ,video_view_count,regular_season,0
2026-07-29,ZETA,CQCQ,watch_time,jul_early_2026,1808
2026-07-29,ZETA,CQCQ,watch_time,jul_late_2026,9216
2026-07-29,ZETA,CQCQ,watch_time,jun_early_2026,5188
2026-07-29,ZETA,CQCQ,watch_time,jun_late_2026,8316
2026-07-29,ZETA,CQCQ,watch_time,may_early_2026,18546
2026-07-29,ZETA,CQCQ,watch_time,may_late_2026,9708
2026-07-29,ZETA,CQCQ,watch_time,regular_season,9216
2026-07-29,ZETA,CQCQ,youtube_subscribers,current,13500
2026-07-29,ZETA,TBT,followers,current,2561
2026-07-29,ZETA,TBT,stream_duration,apr_late_2026,4.4
2026-07-29,ZETA,TBT,stream_duration,jul_early_2026,3.8
2026-07-29,ZETA,TBT,stream_duration,jul_late_2026,13.3
2026-07-29,ZETA,TBT,stream_duration,jun_early_2026,2.2
2026-07-29,ZETA,TBT,stream_duration,jun_late_2026,19.3
2026-07-29,ZETA,TBT,stream_duration,may_early_2026,0.0
2026-07-29,ZETA,TBT,stream_duration,may_late_2026,16.0
2026-07-29,ZETA,TBT,stream_duration,regular_season,13.3
2026-07-29,ZETA,TBT,video_upload_count,apr_late_2026,2
2026-07-29,ZETA,TBT,video_upload_count,jul_early_2026,0
2026-07-29,ZETA,TBT,video_upload_count,jul_late_2026,0
2026-07-29,ZETA,TBT,video_upload_count,jun_early_2026,0
2026-07-29,ZETA,TBT,video_upload_count,jun_late_2026,0
2026-07-29,ZETA,TBT,video_upload_count,may_early_2026,0
2026-07-29,ZETA,TBT,video_upload_count,may_late_2026,0
2026-07-29,ZETA,TBT,video_upload_count,regular_season,0
2026-07-29,ZETA,TBT,video_view_count,jul_early_2026,0
2026-07-29,ZETA,TBT,video_view_count,jul_late_2026,0
2026-07-29,ZETA,TBT,video_view_count,jun_early_2026,0
2026-07-29,ZETA,TBT,video_view_count,jun_late_2026,0
2026-07-29,ZETA,TBT,video_view_count,may_early_2026,0
2026-07-29,ZETA,TBT,video_view_count,may_late_2026,0
2026-07-29,ZETA,TBT,video_view_count,regular_season,0
2026-07-29,ZETA,TBT,watch_time,jul_early_2026,319
2026-07-29,ZETA,TBT,watch_time,jul_late_2026,1679
2026-07-29,ZETA,TBT,watch_time,jun_early_2026,258
2026-07-29,ZETA,TBT,watch_time,jun_late_2026,1414
2026-07-29,ZETA,TBT,watch_time,may_early_2026,0
2026-07-29,ZETA,TBT,watch_time,may_late_2026,2626
2026-07-29,ZETA,TBT,watch_time,regular_season,1679
2026-07-29,ZETA,TBT,youtube_subscribers,current,1130
2026-07-29,ZETA,ねぎま,followers,current,3220
2026-07-29,ZETA,ねぎま,stream_duration,jul_early_2026,14.6
2026-07-29,ZETA,ねぎま,stream_duration,jul_late_2026,37.6
2026-07-29,ZETA,ねぎま,stream_duration,jun_late_2026,77.4
2026-07-29,ZETA,ねぎま,stream_duration,regular_season,37.6
2026-07-29,ZETA,ねぎま,video_upload_count,jul_early_2026,0
2026-07-29,ZETA,ねぎま,video_upload_count,jul_late_2026,0
2026-07-29,ZETA,ねぎま,video_upload_count,jun_late_2026,1
2026-07-29,ZETA,ねぎま,video_upload_count,regular_season,0
2026-07-29,ZETA,ねぎま,video_view_count,jul_early_2026,0
2026-07-29,ZETA,ねぎま,video_view_count,jul_late_2026,0
2026-07-29,ZETA,ねぎま,video_view_count,regular_season,0
2026-07-29,ZETA,ねぎま,watch_time,jul_early_2026,1479
2026-07-29,ZETA,ねぎま,watch_time,jul_late_2026,6211
2026-07-29,ZETA,ねぎま,watch_time,regular_season,6211
2026-07-29,ZETA,ねぎま,youtube_subscribers,current,1480
2026-07-29,ZETA,ヘイム,followers,current,6320
2026-07-29,ZETA,ヘイム,stream_duration,apr_late_2026,57.1
2026-07-29,ZETA,ヘイム,stream_duration,jul_early_2026,8.1
2026-07-29,ZETA,ヘイム,stream_duration,jul_late_2026,22.7
2026-07-29,ZETA,ヘイム,stream_duration,jun_early_2026,41.3
2026-07-29,ZETA,ヘイム,stream_duration,jun_late_2026,11.1
2026-07-29,ZETA,ヘイム,stream_duration,may_early_2026,63.6
2026-07-29,ZETA,ヘイム,stream_duration,may_late_2026,80.1
2026-07-29,ZETA,ヘイム,stream_duration,regular_season,23.9
2026-07-29,ZETA,ヘイム,video_upload_count,apr_late_2026,0
2026-07-29,ZETA,ヘイム,video_upload_count,jul_early_2026,0
2026-07-29,ZETA,ヘイム,video_upload_count,jul_late_2026,0
2026-07-29,ZETA,ヘイム,video_upload_count,jun_early_2026,0
2026-07-29,ZETA,ヘイム,video_upload_count,jun_late_2026,0
2026-07-29,ZETA,ヘイム,video_upload_count,may_early_2026,0
2026-07-29,ZETA,ヘイム,video_upload_count,may_late_2026,0
2026-07-29,ZETA,ヘイム,video_upload_count,regular_season,0
2026-07-29,ZETA,ヘイム,video_view_count,jul_early_2026,0
2026-07-29,ZETA,ヘイム,video_view_count,jul_late_2026,0
2026-07-29,ZETA,ヘイム,video_view_count,jun_early_2026,0
2026-07-29,ZETA,ヘイム,video_view_count,jun_late_2026,0
2026-07-29,ZETA,ヘイム,video_view_count,may_early_2026,0
2026-07-29,ZETA,ヘイム,video_view_count,may_late_2026,0
2026-07-29,ZETA,ヘイム,video_view_count,regular_season,0
2026-07-29,ZETA,ヘイム,watch_time,jul_early_2026,1205
2026-07-29,ZETA,ヘイム,watch_time,jul_late_2026,6332
2026-07-29,ZETA,ヘイム,watch_time,jun_early_2026,6920
2026-07-29,ZETA,ヘイム,watch_time,jun_late_2026,1119
2026-07-29,ZETA,ヘイム,watch_time,may_early_2026,30598
2026-07-29,ZETA,ヘイム,watch_time,may_late_2026,19810
2026-07-29,ZETA,ヘイム,watch_time,regular_season,6538
2026-07-29,ZETA,ヘイム,youtube_subscribers,current,5050
2026-07-30,CR,Atom,followers,current,13197
2026-07-30,CR,Atom,stream_duration,apr_late_2026,35.5
2026-07-30,CR,Atom,stream_duration,jul_early_2026,0.8
2026-07-30,CR,Atom,stream_duration,jul_late_2026,15.4
2026-07-30,CR,Atom,stream_duration,jun_early_2026,3.6
2026-07-30,CR,Atom,stream_duration,jun_late_2026,0.0
2026-07-30,CR,Atom,stream_duration,may_early_2026,21.2
2026-07-30,CR,Atom,stream_duration,may_late_2026,15.3
2026-07-30,CR,Atom,stream_duration,regular_season,16.2
2026-07-30,CR,Atom,video_upload_count,apr_late_2026,0
2026-07-30,CR,Atom,video_upload_count,jul_early_2026,0
2026-07-30,CR,Atom,video_upload_count,jul_late_2026,0
2026-07-30,CR,Atom,video_upload_count,jun_early_2026,0
2026-07-30,CR,Atom,video_upload_count,jun_late_2026,0
2026-07-30,CR,Atom,video_upload_count,may_early_2026,0
2026-07-30,CR,Atom,video_upload_count,may_late_2026,0
2026-07-30,CR,Atom,video_upload_count,regular_season,0
2026-07-30,CR,Atom,video_view_count,jul_early_2026,0
2026-07-30,CR,Atom,video_view_count,jul_late_2026,0
2026-07-30,CR,Atom,video_view_count,jun_early_2026,0
2026-07-30,CR,Atom,video_view_count,jun_late_2026,0
2026-07-30,CR,Atom,video_view_count,may_early_2026,0
2026-07-30,CR,Atom,video_view_count,may_late_2026,0
2026-07-30,CR,Atom,video_view_count,regular_season,0
2026-07-30,CR,Atom,watch_time,jul_early_2026,209
2026-07-30,CR,Atom,watch_time,jul_late_2026,4353
2026-07-30,CR,Atom,watch_time,jun_early_2026,2778
2026-07-30,CR,Atom,watch_time,jun_late_2026,0
2026-07-30,CR,Atom,watch_time,may_early_2026,17519
2026-07-30,CR,Atom,watch_time,may_late_2026,9365
2026-07-30,CR,Atom,watch_time,regular_season,4564
2026-07-30,CR,Atom,youtube_subscribers,current,8010
2026-07-30,CR,Winter,followers,current,2904
2026-07-30,CR,Winter,stream_duration,apr_late_2026,0.0
2026-07-30,CR,Winter,stream_duration,jul_early_2026,0.0
2026-07-30,CR,Winter,stream_duration,jul_late_2026,15.1
2026-07-30,CR,Winter,stream_duration,jun_early_2026,0.0
2026-07-30,CR,Winter,stream_duration,jun_late_2026,5.5
2026-07-30,CR,Winter,stream_duration,may_early_2026,0.0
2026-07-30,CR,Winter,stream_duration,may_late_2026,4.7
2026-07-30,CR,Winter,stream_duration,regular_season,15.1
2026-07-30,CR,Winter,video_upload_count,apr_late_2026,0
2026-07-30,CR,Winter,video_upload_count,jul_early_2026,0
2026-07-30,CR,Winter,video_upload_count,jul_late_2026,0
2026-07-30,CR,Winter,video_upload_count,jun_early_2026,0
2026-07-30,CR,Winter,video_upload_count,jun_late_2026,0
2026-07-30,CR,Winter,video_upload_count,may_early_2026,0
2026-07-30,CR,Winter,video_upload_count,may_late_2026,0
2026-07-30,CR,Winter,video_upload_count,regular_season,0
2026-07-30,CR,Winter,video_view_count,jul_early_2026,0
2026-07-30,CR,Winter,video_view_count,jul_late_2026,0
2026-07-30,CR,Winter,video_view_count,jun_early_2026,0
2026-07-30,CR,Winter,video_view_count,jun_late_2026,0
2026-07-30,CR,Winter,video_view_count,may_early_2026,0
2026-07-30,CR,Winter,video_view_count,may_late_2026,0
2026-07-30,CR,Winter,video_view_count,regular_season,0
2026-07-30,CR,Winter,watch_time,jul_early_2026,0
2026-07-30,CR,Winter,watch_time,jul_late_2026,825
2026-07-30,CR,Winter,watch_time,jun_early_2026,0
2026-07-30,CR,Winter,watch_time,jun_late_2026,346
2026-07-30,CR,Winter,watch_time,may_early_2026,0
2026-07-30,CR,Winter,watch_time,may_late_2026,260
2026-07-30,CR,Winter,watch_time,regular_season,825
2026-07-30,CR,Winter,youtube_subscribers,current,969
2026-07-30,CR,ふぇぐ,followers,current,34312
2026-07-30,CR,ふぇぐ,stream_duration,jul_early_2026,1.0
2026-07-30,CR,ふぇぐ,stream_duration,jul_late_2026,11.2
2026-07-30,CR,ふぇぐ,stream_duration,jun_late_2026,17.7
2026-07-30,CR,ふぇぐ,stream_duration,regular_season,11.2
2026-07-30,CR,ふぇぐ,video_upload_count,jul_early_2026,0
2026-07-30,CR,ふぇぐ,video_upload_count,jul_late_2026,1
2026-07-30,CR,ふぇぐ,video_upload_count,jun_late_2026,0
2026-07-30,CR,ふぇぐ,video_upload_count,regular_season,1
2026-07-30,CR,ふぇぐ,video_view_count,jul_early_2026,0
2026-07-30,CR,ふぇぐ,video_view_count,jul_late_2026,0
2026-07-30,CR,ふぇぐ,video_view_count,regular_season,0
2026-07-30,CR,ふぇぐ,watch_time,jul_early_2026,80
2026-07-30,CR,ふぇぐ,watch_time,jul_late_2026,1006
2026-07-30,CR,ふぇぐ,watch_time,regular_season,1006
2026-07-30,CR,ふぇぐ,youtube_subscribers,current,6280
2026-07-30,CR,ふえた,followers,current,3723
2026-07-30,CR,ふえた,stream_duration,apr_late_2026,11.3
2026-07-30,CR,ふえた,stream_duration,jul_early_2026,0.0
2026-07-30,CR,ふえた,stream_duration,jul_late_2026,12.6
2026-07-30,CR,ふえた,stream_duration,jun_early_2026,25.3
2026-07-30,CR,ふえた,stream_duration,jun_late_2026,10.4
2026-07-30,CR,ふえた,stream_duration,may_early_2026,0.0
2026-07-30,CR,ふえた,stream_duration,may_late_2026,1.3
2026-07-30,CR,ふえた,stream_duration,regular_season,12.6
2026-07-30,CR,ふえた,video_upload_count,apr_late_2026,0
2026-07-30,CR,ふえた,video_upload_count,jul_early_2026,0
